molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL490922,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccc(F)cc1,IC50,,,
CHEMBL490923,CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1,IC50,,,
CHEMBL241861,O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1O,IC50,,,
CHEMBL7531,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1,IC50,,,
CHEMBL139679,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,IC50,,,
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,,,
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,,,
CHEMBL139679,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,IC50,=,4897.79,nM
CHEMBL1179,N[C@@H]1C[C@H]1c1ccccc1,IC50,=,20000.0,nM
CHEMBL511601,N[C@]1(c2ccccc2)C[C@]1(F)c1ccccc1,IC50,=,10000.0,nM
CHEMBL469024,N[C@H]1C[C@@]1(F)c1ccccc1,IC50,=,18000.0,nM
CHEMBL500248,COc1ccc([C@@]2(F)C[C@H]2N)cc1OC,IC50,,,
CHEMBL468855,COc1ccc([C@@]2(F)C[C@@H]2N)cc1OC,IC50,=,47000.0,nM
CHEMBL462630,COc1ccc([C@@]2(F)C[C@@H]2N)cc1,IC50,=,14000.0,nM
CHEMBL450413,Cc1ccc([C@@]2(F)C[C@H]2N)cc1,IC50,=,230000.0,nM
CHEMBL468852,Cc1ccc([C@@]2(F)C[C@@H]2N)cc1,IC50,=,13000.0,nM
CHEMBL446059,N[C@@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1,IC50,=,76000.0,nM
CHEMBL468597,N[C@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1,IC50,=,800.0,nM
CHEMBL446771,N[C@@H]1C[C@]1(F)c1ccc(F)cc1,IC50,=,270000.0,nM
CHEMBL447729,N[C@H]1C[C@]1(F)c1ccc(F)cc1,IC50,=,3600.0,nM
CHEMBL460269,N[C@@H]1C[C@]1(F)c1ccc(Cl)cc1,IC50,=,89000.0,nM
CHEMBL466770,N[C@H]1C[C@]1(F)c1ccc(Cl)cc1,IC50,=,1600.0,nM
CHEMBL466769,N[C@@H]1C[C@]1(F)c1ccccc1,IC50,=,65000.0,nM
CHEMBL455782,N[C@H]1C[C@]1(F)c1ccccc1,IC50,=,12000.0,nM
CHEMBL467794,N[C@@H]1C[C@@H]1c1ccccc1,IC50,=,11000.0,nM
CHEMBL509322,NC[C@@]1(c2ccccc2)C[C@@H]1F,IC50,=,320000.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,20.0,nM
CHEMBL257057,COc1c(O)ccc2c(C)cc(=O)oc12,IC50,=,80300.0,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,=,361000.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,6560.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,67250.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,4.46,nM
CHEMBL487071,Cc1cc(=O)oc2c(C)c3oc4c(c3cc12)CCC4,IC50,=,32800.0,nM
CHEMBL450498,O=c1ccc2cc3c4c(oc3cc2o1)CC4,IC50,=,57920.0,nM
CHEMBL504356,COc1c2occc2cc2cc(N)c(=O)oc12,IC50,=,12200.0,nM
CHEMBL487236,COc1c2ccc(=O)oc2cc2occ(C)c12,IC50,=,255000.0,nM
CHEMBL487235,C=C(Br)COc1ccc2c(oc(=O)c3ccccc32)c1C,IC50,=,2380.0,nM
CHEMBL520061,COc1c(OCC(C)=O)ccc2c1oc(=O)c1ccccc12,IC50,=,11930.0,nM
CHEMBL488072,CC(=O)COc1ccc2c(oc(=O)c3ccccc32)c1C,IC50,=,2560.0,nM
CHEMBL488075,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,IC50,=,695.0,nM
CHEMBL488074,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCC3,IC50,=,130.0,nM
CHEMBL488063,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCCC3,IC50,=,396.0,nM
CHEMBL488073,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,IC50,=,3.78,nM
CHEMBL488076,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCC3,IC50,=,235.0,nM
CHEMBL487050,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCC3,IC50,=,121.0,nM
CHEMBL475885,O=C1CCCCC1Oc1ccc2ccc(=O)oc2c1,IC50,=,43000.0,nM
CHEMBL372943,Cc1cc(=O)oc2cc(OC3CCCC3=O)ccc12,IC50,=,40.5,nM
CHEMBL201199,COc1c(OC2CCCCC2=O)ccc2c(C)cc(=O)oc12,IC50,=,15450.0,nM
CHEMBL487049,COc1cc(OC2CCCCC2=O)cc2oc(=O)ccc12,IC50,=,20350.0,nM
CHEMBL488917,Cc1cc(=O)oc2c(C)c(OC3CCCCC3=O)ccc12,IC50,=,400.0,nM
CHEMBL488916,Cc1cc(=O)oc2c(C)c(OC3CCCC3=O)ccc12,IC50,=,7.16,nM
CHEMBL519426,COc1c(OC2CCCC2=O)ccc2ccc(=O)oc12,IC50,=,2660.0,nM
CHEMBL201250,COc1c(OCC(C)=O)ccc2cc(NC(C)=O)c(=O)oc12,IC50,=,5310.0,nM
CHEMBL501402,O=c1oc2cc(O)ccc2c2c1CCC2,IC50,=,48200.0,nM
CHEMBL519241,COc1c(O)ccc2c3c(c(=O)oc12)CCC3,IC50,=,63530.0,nM
CHEMBL507756,Cc1c(O)ccc2c3c(c(=O)oc12)CCCC3,IC50,=,60110.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,67250.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,6560.0,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,=,361380.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,4.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,67250.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,6560.0,nM
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,=,4900.0,nM
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IC50,=,1700.0,nM
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,=,2800.0,nM
CHEMBL602259,Cn1c(=O)c2c(nc(OCc3ccccc3)n2C)n(C)c1=O,IC50,=,1770.0,nM
CHEMBL602260,Cn1c(=O)c2c(nc(OCc3cccc(Cl)c3)n2C)n(C)c1=O,IC50,=,107.0,nM
CHEMBL602464,Cn1c(=O)c2c(nc(OCc3cccc(Br)c3)n2C)n(C)c1=O,IC50,=,68.0,nM
CHEMBL602465,Cn1c(=O)c2c(nc(OCc3cccc(F)c3)n2C)n(C)c1=O,IC50,=,542.0,nM
CHEMBL602466,Cn1c(=O)c2c(nc(OCc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,IC50,=,152.0,nM
CHEMBL589765,Cc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,IC50,=,546.0,nM
CHEMBL602880,COc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,IC50,=,1010.0,nM
CHEMBL597392,Oc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3ccccc3)C2)cc1,IC50,=,32100.0,nM
CHEMBL462549,Oc1ccccc1C1=NN(C(=S)Nc2ccccc2)C(c2cccs2)C1,IC50,=,5560.0,nM
CHEMBL1080196,NC(=S)N1N=C(c2ccccc2)CC1c1ccco1,IC50,=,54650.0,nM
CHEMBL1080447,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(Cl)cc1,IC50,=,68870.0,nM
CHEMBL1076153,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc[nH]1,IC50,=,50140.0,nM
CHEMBL1080448,Cc1ccc(C2CC(c3ccco3)=NN2C(N)=S)cc1,IC50,=,65840.0,nM
CHEMBL1080449,NC(=S)N1N=C(c2ccco2)CC1c1ccc(F)cc1,IC50,=,69450.0,nM
CHEMBL1079383,NC(=S)N1N=C(c2cccs2)CC1c1ccc[nH]1,IC50,=,69970.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,4.46,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,67250.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,6560.0,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,=,361380.0,nM
CHEMBL1088572,O=P([O-])(O)OC1C=C(c2ccccc2F)Nc2cc3c(cc21)OCO3.[Na+],IC50,,,
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,5.2,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,68730.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,6560.0,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,=,361380.0,nM
CHEMBL83628,O=C(O)c1cc(=O)c2ccccc2o1,IC50,,,
CHEMBL315361,O=C(O)c1coc2ccccc2c1=O,IC50,,,
CHEMBL1214402,NC(=O)c1cnc(-c2cnc3c(Nc4ccc(C(F)(F)F)cn4)ccnc3n2)c(C(F)(F)F)c1,IC50,=,2400.0,nM
CHEMBL1213778,COc1cccc(-c2csc(NN=C(C)C)n2)c1,IC50,=,4430.0,nM
CHEMBL1213777,CCC(CC)=NNc1nc(-c2cccc(OC)c2)cs1,IC50,=,824.33,nM
CHEMBL1213776,CCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1,IC50,=,1310.0,nM
CHEMBL1213775,CCCCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1,IC50,=,1150.0,nM
CHEMBL1213774,CCCCCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1,IC50,=,1380.0,nM
CHEMBL1213719,COc1cccc(-c2csc(NN=C3CCCC3)n2)c1,IC50,=,591.8,nM
CHEMBL1213718,COc1cccc(-c2csc(N/N=C3\CCCC3C)n2)c1,IC50,=,836.21,nM
CHEMBL1213717,COc1cccc(-c2csc(N/N=C3\CCC(C)C3)n2)c1,IC50,=,1450.0,nM
CHEMBL1213779,COc1cccc(-c2csc(NN=C3CCCCC3)n2)c1,IC50,=,1910.0,nM
CHEMBL1213838,COc1cccc(-c2csc(N/N=C3\CCCCC3C)n2)c1,IC50,=,737.4,nM
CHEMBL1213839,COc1cccc(-c2csc(N/N=C3\CCCC(C)C3)n2)c1,IC50,=,678.75,nM
CHEMBL1213840,COc1cccc(-c2csc(NN=C3CCC(C)CC3)n2)c1,IC50,=,749.15,nM
CHEMBL1213841,COc1cccc(-c2csc(NN=C3CCCCCC3)n2)c1,IC50,=,1780.0,nM
CHEMBL1213842,COc1cccc(-c2csc(N/N=C/c3ccco3)n2)c1,IC50,=,342.88,nM
CHEMBL1213843,COc1cccc(-c2csc(N/N=C(\C)c3ccco3)n2)c1,IC50,=,333.05,nM
CHEMBL1213911,COc1cccc(-c2csc(N/N=C/c3cccs3)n2)c1,IC50,=,457.73,nM
CHEMBL1213912,COc1cccc(-c2csc(N/N=C(\C)c3cccs3)n2)c1,IC50,=,636.08,nM
CHEMBL1213914,COc1cccc(-c2csc(N/N=C/c3cccnc3)n2)c1,IC50,=,537.66,nM
CHEMBL1213915,COc1cccc(-c2csc(N/N=C(\C)c3cccnc3)n2)c1,IC50,=,455.16,nM
CHEMBL1213916,COc1cccc(-c2csc(N/N=C/c3ccncc3)n2)c1,IC50,=,697.53,nM
CHEMBL1213968,COc1cccc(-c2csc(N/N=C(\C)c3ccncc3)n2)c1,IC50,=,3710.0,nM
CHEMBL1213969,COc1cccc(-c2csc(N/N=C/c3cccc4ccccc34)n2)c1,IC50,=,3640.0,nM
CHEMBL1213971,COc1cccc(-c2csc(N/N=C/c3cccc4c3OCO4)n2)c1,IC50,=,874.69,nM
CHEMBL1213972,COc1cccc(-c2csc(N/N=C/c3c[nH]c4ccccc34)n2)c1,IC50,=,413.81,nM
CHEMBL1214023,COc1cccc(-c2csc(N/N=C(\C)c3cc4ccccc4oc3=O)n2)c1,IC50,=,5560.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,4.46,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,=,361380.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,6560.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,67250.0,nM
CHEMBL1221982,COc1cc(-c2cc3cc(C)cc(Br)c3oc2=O)cc(OC)c1OC,IC50,=,31200.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,67250.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,6560.0,nM
CHEMBL1221929,Cc1ccc2oc(=O)c(-c3ccccc3Br)cc2c1,IC50,,,
CHEMBL1221930,Cc1cc(Br)c2oc(=O)c(-c3ccccc3)cc2c1,IC50,,,
CHEMBL1221980,COc1ccc(-c2cc3cc(C)cc(Br)c3oc2=O)cc1,IC50,,,
CHEMBL1221981,COc1cc(OC)cc(-c2cc3cc(C)cc(Br)c3oc2=O)c1,IC50,,,
CHEMBL1241294,CC1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1,IC50,=,37840.0,nM
CHEMBL1241295,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1,IC50,=,38610.0,nM
CHEMBL1243212,CC1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3)cs2)C1,IC50,=,23120.0,nM
CHEMBL1243213,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3)cs2)C1,IC50,=,22760.0,nM
CHEMBL1243214,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1,IC50,=,37520.0,nM
CHEMBL1243245,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1,IC50,=,40320.0,nM
CHEMBL1243057,CC1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)C1,IC50,=,43780.0,nM
CHEMBL1243058,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)C1,IC50,=,40570.0,nM
CHEMBL1243059,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,IC50,=,42660.0,nM
CHEMBL1243088,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,IC50,=,38840.0,nM
CHEMBL1243089,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,IC50,=,10090.0,nM
CHEMBL495714,COc1ccc(-c2csc(N/N=C3/CCCC(C)C3)n2)cc1,IC50,=,5770.0,nM
CHEMBL1243125,COc1ccc(-c2csc(N/N=C3/CCC[C@@H](C)C3)n2)cc1,IC50,=,4260.0,nM
CHEMBL1243180,CC1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1,IC50,=,20570.0,nM
CHEMBL1243181,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1,IC50,=,21900.0,nM
CHEMBL1243182,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1,IC50,=,17140.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,4.46,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,67250.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,6560.0,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,=,361380.0,nM
CHEMBL326294,O=C1Nc2ccccc2C1=O,IC50,=,40000.0,nM
CHEMBL375539,CC1CCCC/C1=N\Nc1nc(-c2ccccc2)cs1,IC50,=,41230.0,nM
CHEMBL1242936,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2)cs1,IC50,=,35220.0,nM
CHEMBL1242937,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,IC50,=,43550.0,nM
CHEMBL1242938,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,IC50,=,3530.0,nM
CHEMBL1242964,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,IC50,=,4940.0,nM
CHEMBL1242965,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1,IC50,=,44700.0,nM
CHEMBL1240558,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,IC50,=,37950.0,nM
CHEMBL1242991,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,IC50,=,6830.0,nM
CHEMBL1242992,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,IC50,=,4810.0,nM
CHEMBL399353,COc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1,IC50,=,2760.0,nM
CHEMBL1243026,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,IC50,=,43950.0,nM
CHEMBL1243371,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,IC50,=,42310.0,nM
CHEMBL1243399,CC1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,IC50,=,31030.0,nM
CHEMBL1243400,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,IC50,=,5500.0,nM
CHEMBL1243401,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,IC50,=,7220.0,nM
CHEMBL1082723,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,>,10000.0,nM
CHEMBL1253578,Cc1cc2cc(NC(=O)c3ccccc3)ccc2[nH]1,IC50,=,149710.0,nM
CHEMBL1253604,Cc1cc2cc(NC(=O)c3cccc(Cl)c3)ccc2[nH]1,IC50,=,31040.0,nM
CHEMBL1254471,Cc1cc2cc(NC(=O)/C=C/c3ccccc3)ccc2[nH]1,IC50,=,662710.0,nM
CHEMBL1254550,Cc1cc2cc(NC(=O)/C=C/c3cccc(Cl)c3)ccc2[nH]1,IC50,=,7670.0,nM
CHEMBL1253605,Cc1cc2cc(NC(=O)C3CCCCC3)ccc2[nH]1,IC50,=,69420.0,nM
CHEMBL1254551,Cc1cc2cc(NC(=O)c3cccc(S(=O)(=O)O)c3)ccc2[nH]1,IC50,=,259070.0,nM
CHEMBL1254552,Cc1cc2cc(NC(=O)c3ccc(Cl)c(Cl)c3)ccc2[nH]1,IC50,=,9790.0,nM
CHEMBL1254623,Cc1cc2cc(NC(=O)c3ccc[n+](C)c3)ccc2[nH]1.[Cl-],IC50,=,20760.0,nM
CHEMBL1253606,O=C1Cc2cc(OC(=O)c3ccccc3)ccc2O1,IC50,=,11570.0,nM
CHEMBL1253618,O=C1Cc2cc(OC(=O)c3cccc(Cl)c3)ccc2O1,IC50,=,7660.0,nM
CHEMBL1254624,O=C(/C=C/c1ccccc1)Oc1ccc2c(c1)CC(=O)O2,IC50,=,12500.0,nM
CHEMBL1254625,O=C(/C=C/c1cccc(Cl)c1)Oc1ccc2c(c1)CC(=O)O2,IC50,=,3900.0,nM
CHEMBL1243400,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,IC50,=,5507.0,nM
CHEMBL1254017,N#Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,=,4365.16,nM
CHEMBL1253926,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,=,17782.79,nM
CHEMBL1253925,COc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,=,3890.45,nM
CHEMBL1253924,Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,=,9549.93,nM
CHEMBL1253847,Fc1ccc(-c2csc(NN=C3CCCCCC3)n2)c(F)c1,IC50,=,7244.36,nM
CHEMBL1253846,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)c(Cl)c1,IC50,=,58884.37,nM
CHEMBL1253845,Fc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,=,10232.93,nM
CHEMBL1253764,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,=,6165.95,nM
CHEMBL248050,c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,=,14791.08,nM
CHEMBL1253763,CC1CCC(=NNc2nc(-c3ccc(C#N)cc3)cs2)CC1,IC50,=,7079.46,nM
CHEMBL1253762,CC1CCC(=NNc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)CC1,IC50,=,20892.96,nM
CHEMBL1255021,COc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1,IC50,=,5754.4,nM
CHEMBL1255020,Cc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1,IC50,=,8128.31,nM
CHEMBL1255019,CC1CCC(=NNc2nc(-c3ccc(F)cc3F)cs2)CC1,IC50,=,19498.45,nM
CHEMBL1254935,CC1CCC(=NNc2nc(-c3ccc(Cl)cc3Cl)cs2)CC1,IC50,=,81283.05,nM
CHEMBL1254934,CC1CCC(=NNc2nc(-c3ccc(F)cc3)cs2)CC1,IC50,=,45708.82,nM
CHEMBL248049,CC1CCC(=NNc2nc(-c3ccc(Cl)cc3)cs2)CC1,IC50,=,15135.61,nM
CHEMBL374237,CC1CCC(=NNc2nc(-c3ccccc3)cs2)CC1,IC50,=,33884.42,nM
CHEMBL1254851,N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,IC50,=,4786.3,nM
CHEMBL1254850,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,IC50,=,23988.33,nM
CHEMBL1076880,COc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,IC50,=,7585.78,nM
CHEMBL1253700,Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,IC50,=,23988.33,nM
CHEMBL1254764,Fc1ccc(-c2csc(NN=C3CCCCC3)n2)c(F)c1,IC50,=,45708.82,nM
CHEMBL1253699,Fc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,IC50,=,1737.8,nM
CHEMBL1242992,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,IC50,=,4786.3,nM
CHEMBL1243371,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,IC50,=,42657.95,nM
CHEMBL1243026,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,IC50,=,43651.58,nM
CHEMBL1243401,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,IC50,=,7244.36,nM
CHEMBL497676,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,IC50,=,6918.31,nM
CHEMBL508324,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,IC50,=,5495.41,nM
CHEMBL247834,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCC3)n2)cc1,IC50,=,346.74,nM
CHEMBL1242964,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,IC50,=,5011.87,nM
CHEMBL1242938,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,IC50,=,3548.13,nM
CHEMBL386941,c1ccc(-c2csc(NN=C3CCCC3)n2)cc1,IC50,=,7943.28,nM
CHEMBL246811,Clc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,IC50,=,7244.36,nM
CHEMBL1253613,Fc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,IC50,=,4466.84,nM
CHEMBL1253614,Clc1ccc(-c2csc(NN=C3CCCC3)n2)c(Cl)c1,IC50,=,54954.09,nM
CHEMBL1253680,Fc1ccc(-c2csc(NN=C3CCCC3)n2)c(F)c1,IC50,=,2290.87,nM
CHEMBL246809,Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,IC50,=,1995.26,nM
CHEMBL247833,COc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,IC50,=,1047.13,nM
CHEMBL399572,N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,IC50,=,645.65,nM
CHEMBL220495,c1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,IC50,=,48977.88,nM
CHEMBL1253693,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,IC50,=,2884.03,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,=,361382.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,6566.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,67250.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,5.0,nM
CHEMBL1243401,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,IC50,=,7221.0,nM
CHEMBL1243399,CC1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,IC50,=,31034.0,nM
CHEMBL1243026,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,IC50,=,43953.0,nM
CHEMBL1243371,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,IC50,=,42316.0,nM
CHEMBL399353,COc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1,IC50,=,2762.0,nM
CHEMBL1242991,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,IC50,=,6834.0,nM
CHEMBL1242992,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,IC50,=,4813.0,nM
CHEMBL1240558,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,IC50,=,37955.0,nM
CHEMBL1242965,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1,IC50,=,44705.0,nM
CHEMBL1242938,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,IC50,=,3536.0,nM
CHEMBL1242964,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,IC50,=,4943.0,nM
CHEMBL1242937,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,IC50,=,43556.0,nM
CHEMBL1242936,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2)cs1,IC50,=,35220.0,nM
CHEMBL375539,CC1CCCC/C1=N\Nc1nc(-c2ccccc2)cs1,IC50,=,41236.0,nM
